Configuracao;Treinamento;Alg. Otimiz;Ativacao 1 Cam;Ativacao 2 Cam;Ativacao saída;Neuron 1 Camada;Neuron 2 Camada;TreinoFobj;TreinoErro1;TreinoCorr1;TreinoErro2;TreinoCorr2;TreinoErro3;TreinoCorr3;ValidFobj;ValidErro1;ValidCorr1;ValidErro2;ValidCorr2;ValidErro3;ValidCorr3;TesteFobj;TesteErro1;TesteCorr1;TesteErro2;TesteCorr2;TesteErro3;TesteCorr3;SimulaErro1;SimulaCorr1;SimulaErro2;SimulaCorr2;SimulaErro3;SimulaCorr3;phi;phi2;MAPE
136;2;trainbr;poslin;purelin;purelin;10;20;11.06413833;40.15108259;0.995304155;20.81063831;0.998907761;24.12457014;0.943731196;16.22761155;38.91402308;0.992994364;24.85163321;0.998193894;18.16858933;0.92679804;9.580751721;14.94136806;0.996223087;24.00884219;0.998829331;35.47235943;0.932330378;40.07361487;0.993662558;21.09092401;0.998239427;21.89262637;0.933730046;0.833084075;0.280776426;27.68572175
258;3;trainbr;tansig;purelin;tansig;5;30;23.28396244;18.0060535;0.994158859;56.56906168;0.99658364;19.19977076;0.936918818;24.02359242;19.17141745;0.99087059;49.14737003;0.996531432;21.17231555;0.891695018;20.58928604;18.01817283;0.995943407;57.9696423;0.996883349;20.87977226;0.933326549;15.75347299;0.994417618;48.77325302;0.995452383;18.55509314;0.928978529;0.913702079;0.188946061;27.69393972
120;2;trainbr;poslin;purelin;tansig;30;30;7.399321039;33.13343506;0.996365564;20.49852066;0.999423875;34.95136998;0.92556264;10.37763025;39.44820219;0.994293746;21.44197541;0.999319895;30.25958566;0.92600685;5.39928316;36.72414026;0.997937885;26.67421196;0.999452679;33.12196882;0.917380555;32.83595124;0.992099057;21.03214919;0.998604693;29.31263394;0.922293044;0.823008552;0.23243089;27.72691146
117;1;trainbr;poslin;purelin;tansig;30;15;4.314597694;13.5891264;0.998955362;36.98217583;0.999461816;38.62225092;0.885312633;3.602013899;5.474776421;0.999196626;35.93467337;0.999371669;31.18270468;0.875615272;5.292686264;12.35313313;0.998610497;41.08841099;0.999248564;47.0658101;0.895613785;16.32979022;0.998592161;33.79141559;0.999293494;33.91060198;0.870911791;0.908834042;0.298823365;28.0106026
42;5;trainbr;poslin;softmax;tansig;35;30;1.789233778;18.15714076;0.999473885;26.78350028;0.999812844;38.07587535;0.878003726;1.998314538;15.05466135;0.999275587;23.99266728;0.999817713;28.29125066;0.850571245;1.776043311;35.96340423;0.999416921;26.26144016;0.999853587;49.94783161;0.912874869;26.33595727;0.999309826;23.91897597;0.999652023;33.9972855;0.861432631;0.811682173;1;28.08407291
20;5;trainbr;poslin;softmax;tansig;20;10;3.102861466;36.11343359;0.998663357;32.40932547;0.999710705;33.04329465;0.908048368;3.773167211;17.89275003;0.998567029;33.81948372;0.999646589;27.2480776;0.858276999;3.611779791;18.84620438;0.998794945;30.36070921;0.999748424;38.94542029;0.918884114;28.06061341;0.998576485;28.84085818;0.999429382;27.53043568;0.90310281;0.916134534;1;28.14396909
117;4;trainbr;poslin;purelin;tansig;30;15;7.159830136;19.55706917;0.99658144;29.76161772;0.999443635;28.23538473;0.919045238;4.893496539;10.75009257;0.997869181;35.33797056;0.999407605;16.86915209;0.906214439;5.31595848;18.44664692;0.998146067;30.95338555;0.99945457;33.29089436;0.926546437;30.88822564;0.994712636;30.05539798;0.999156078;23.67381559;0.908506999;0.853417049;0.280574419;28.20581307
159;2;trainbr;poslin;purelin;purelin;30;15;5.483715274;17.59989632;0.997332844;19.94904604;0.999580899;48.84497156;0.809916937;4.244462888;94.49677104;0.998736033;20.839888;0.999680143;81.19817494;0.835549424;3.958073137;27.65347996;0.998058178;16.94238879;0.999557405;42.14112589;0.801581906;24.43232933;0.99587076;18.04600666;0.999181906;42.20812003;0.816376399;0.921648089;0.162678794;28.22881867
10;1;trainbr;poslin;softmax;tansig;10;20;2.539601172;27.27799924;0.999161865;23.9423883;0.999728714;36.36413922;0.917017661;2.714489348;16.14607463;0.999191159;27.24029497;0.999685936;30.05993433;0.917956302;4.5292967;29.9133891;0.998464903;24.01286103;0.999501982;40.98429728;0.896765108;32.18720962;0.99892074;21.93997352;0.999515605;30.61792381;0.902377759;0.776610023;1;28.24836898
379;2;trainbr;logsig;softmax;purelin;5;5;3.255575249;33.51869663;0.998506368;17.9921252;0.999738796;27.61379782;0.903174894;2.032009055;32.87294132;0.998900303;17.79427552;0.999753543;25.84951753;0.900330162;3.315795022;82.84582161;0.998837835;19.58947353;0.999758431;42.77872323;0.917769708;43.24494126;0.998905219;16.54779868;0.999623898;25.22157112;0.894829013;0.830675283;1;28.33810368
