Configuracao;Treinamento;Alg. Otimiz;Ativacao 1 Cam;Ativacao 2 Cam;Ativacao saída;Neuron 1 Camada;Neuron 2 Camada;TreinoFobj;TreinoErro1;TreinoCorr1;TreinoErro2;TreinoCorr2;TreinoErro3;TreinoCorr3;ValidFobj;ValidErro1;ValidCorr1;ValidErro2;ValidCorr2;ValidErro3;ValidCorr3;TesteFobj;TesteErro1;TesteCorr1;TesteErro2;TesteCorr2;TesteErro3;TesteCorr3;SimulaErro1;SimulaCorr1;SimulaErro2;SimulaCorr2;SimulaErro3;SimulaCorr3;phi;phi2;MAPE
71;3;traingdx;poslin;purelin;purelin;30;25;98.14789465;55.17037824;0.957529469;67.36817365;0.99070763;147.0547021;0.376895359;85.35009559;228.8337389;0.967567841;42.87759751;0.994217511;207.2849881;0.305892425;77.76646569;36.83403639;0.965656248;77.72378619;0.990995322;113.7118721;0.418788364;69.11962594;0.953589635;58.6404412;0.988323182;132.567067;0.311039235;0.828838525;0.222693975;86.77571138
95;1;traingdx;poslin;purelin;tansig;20;25;5685.183855;98.85496183;;66.040414;0.731975457;93.54119992;-0.087327122;5410.209423;99.11504425;;60.62336052;0.818230802;92.28978084;-0.19988424;5664.339944;100;;62.43077777;0.700173298;95.00260762;-0.234878781;98.4;;68.13675449;0.727460163;94.09194058;-0.155709995;0.937264992;0.257726471;86.87623169
237;3;traingdx;tansig;purelin;tansig;30;30;5385.902387;98.85496183;;64.57394206;0.795934551;93.93388349;-0.124518886;5923.330862;99.11504425;;63.05574837;0.635295639;93.23222228;-0.236301542;6015.696579;100;;64.71396812;0.740606321;92.9127878;-0.282667925;98.4;;68.18836588;0.723948795;94.37032556;-0.150837533;0.932400007;0.554382329;86.98623048
52;5;traingdx;poslin;purelin;tansig;25;20;5847.511009;99.23664122;;65.09646092;0.623407823;93.79228393;-0.136450565;6181.057005;100;;64.21353957;0.511873302;91.81939792;-0.201986815;5408.849932;97.34513274;;67.50997803;0.777644245;92.04842853;-0.174127906;98.4;;68.62192268;0.656627584;94.00700734;-0.223012522;0.914573205;0.424346403;87.00964334
138;4;traingdx;tansig;softmax;tansig;15;30;28.74891003;104.7137713;0.987144662;83.00594223;0.997365322;86.68099482;0.507771511;38.04570061;195.8920703;0.991290086;92.65173504;0.996585536;132.2320386;0.610317494;19.38280394;150.8553946;0.992436729;95.89670771;0.997895127;74.43460552;0.473627778;107.051292;0.986045645;76.96355149;0.996920326;77.07582893;0.541709432;0.825450291;1;87.03022416
384;1;traingdx;logsig;purelin;purelin;25;30;151.0474611;97.18473172;0.918938515;60.01931291;0.986743181;93.2716575;0.764152636;182.1728066;129.8172728;0.945810927;56.4751755;0.984375572;138.6064846;0.765328184;136.5601503;179.669424;0.930155629;57.25587443;0.988960507;103.9160046;0.774308025;120.5261794;0.913795765;50.77756162;0.989914214;89.81181475;0.759874997;0.844575517;0.299522877;87.0385186
48;3;traingdx;poslin;purelin;tansig;15;30;6363.914322;99.23664122;;67.82277172;0.502816311;92.2888562;-0.305100841;5966.512235;97.34513274;;61.07547456;0.718229938;91.08062763;-0.529470103;6087.055249;100;;66.59345545;0.652266675;94.24999391;-0.350283404;98.4;;69.87910154;0.645328505;92.90039112;-0.283552508;0.930858937;0.303189829;87.05983089
289;2;traingdx;logsig;softmax;purelin;20;20;131.9686564;108.1615925;0.944983752;73.44427592;0.98584923;99.30730115;0.746172957;110.3644721;179.5575262;0.945320389;77.290626;0.992758438;119.5885838;0.741028716;118.3902675;82.26619956;0.908322758;97.19621834;0.990141773;48.08562728;0.623031884;115.5206057;0.943714846;65.70159806;0.98559746;80.04347819;0.753942843;0.854686985;1;87.08856065
247;5;traingdx;tansig;purelin;purelin;25;20;121.029873;85.97962044;0.939739647;65.29796992;0.992361123;153.0409272;0.411017927;140.1812999;40.03064986;0.92201998;62.14433615;0.98908659;124.848934;0.30032323;159.0073875;50.90522091;0.910076404;64.64093202;0.988140987;114.9489192;0.348733334;68.4186851;0.927333347;59.52062534;0.988774657;133.349224;0.389135046;0.831033428;0.256439929;87.09617814
96;4;traingdx;poslin;purelin;tansig;20;30;5801.377325;98.85496183;;64.66421898;0.688379631;93.59223143;5.53077E-16;6184.101695;99.11504425;;65.16793677;0.590371083;92.83876768;-1.54406E-16;6159.803045;100;;70.24991619;0.475924158;94.21698135;-6.72432E-16;98.4;;68.86478465;0.665439204;94.09194067;-1.14999E-15;0.858855703;0.318761219;87.11890844
